Review,Product,Rating,Username,Date
saya pesan kamis jam 9 pagi. status order sudah dikonfirmasi tokopedia namun blm di terima oleh seller. status tersebut tetap sama pada jumat sore. saya memutuskan untuk tidak jadi beli dan mengajukan batal. saya juga chat seller stelah ajukan batal untuk dibantu pembatalan. saya rasa ajuan saya ini harusnya diterima karena seller blm menerima order saya. status terakhir msh diterima tokopedia. namun sabtu pagi yg terjadi ajuan batal saya di tolak dan seller pencet accept order. saya mempertanyakan berulang kali mengapa ditolak. seller berdalih karena sudah diproses. padahal saya ajukan batal saat blm di proses. berulang kali saya kasih rincian kapan saya ajukan batal dan kapan mreka proses tapi mereka tetap merasa mereka yg benar. sampai pada akhirnya seller bilang kalau blm di konfirmasi seller pasti ajuan batal akan diterima. setelah ucapan ini keluar saya tanya lagi lalu apa yang membuat seller menolak ajuan batal ketika saya ajukan sebelum konfirmasi seller. tetapi seller berdalih sekarang barangnya sufah dikirim jadi tidak bisa batal. saya juga tau itu. saya mempertanyakan hal ini dari sebelum seller kirim. berulang kali saya pertanyakan apa alasan seller menolak pengajuan batal di hari jumat? padahal seller terima order baru sabtu. semua ada history chat nya dan ada history rinciannya kapan tokopedia verifikasi pembayaran saya kapan saya ajukan batal dan kapan seller menolak pembatalan dan malah memproses order. saya sangat kecewa dengan pelayanan toko ini. saya chat dari kalimat baik2 sampe sudah tidak bisa ditahan lagi emosi saya karena seller tidak bisa menjawab pertanyaan saya alasan seller menolak pengajuan batal yg saya ajukan hari jumat sebelum seller terima orderan hari sabtu.,Azarine Hydrashoothe Sunscreen Gel SPF45+++,bintang 1,R***y,Lebih dari 1 tahun lalu
"salah kirim sunscreen. bukannya yang joasa spf 45 malah dikirim yg vit c padahal saya udah beli terpisah untuk sunscreen vit c nya (masih pembelian pertama untuk coba-coba)
dari pada saya balikin, udah rugi biaya pengiriman balik. lama banget pula di kirimnya lagi.
toko terlama dalam pengiriman menurut saya",Azarine Ready to Glow Kit,bintang 1,a***i,Lebih dari 1 tahun lalu
"Saya pemakai suncreen azarine yg hyrosoothe dan cocok. Makanya cobain yg mist ini, tapi ternyata dipakai dikulit terasa agak panas ya. Dan semprotannya itu ga rata gitu ke muka kita.",Azarine Hydrasoothe Sunscreen Mist SPF50 PA++++ 60ml,bintang 1,T***e,Lebih dari 1 tahun lalu
Barang tidak lengkap!,Azarine C-White Serum,bintang 1,i***s,Lebih dari 1 tahun lalu
"Cuma terima 3 produk (harusnya 1 paket isi 4 + 1 essence mist). sy komplain minta komplainnya dicabut dulu, sudah sy cabut krn percaya ternyata ini hampir 1 minggu tidak dikirim2. CS nya pelayanan buruk. chat yg jawab sistem dan lambat. tidak ada permintaan maaf yg baik. tolong benahi pelayanan dan sgera kirim, nanti sy perbaiki bintangnya",Azarine Flek & Glowing Intense Whitening Package,bintang 1,Dian,Lebih dari 1 tahun lalu
"katanya 4macam dalam satu paket yg datang cuma 3.gimana ya
",Azarine Flek & Glowing Intense Whitening Package,bintang 1,N***r,Lebih dari 1 tahun lalu
Udah kecewa dari beli hair serum jadinya lotion,C-White Serum,bintang 1,P***i,Lebih dari 1 tahun lalu
Pesen hair serum yang dateng lotion dong 😌,Azarine Aloe Vera Hair Serum 20ml,bintang 1,P***i,Lebih dari 1 tahun lalu
"packing lama banget! padahal pengiriman dr sda ke sby. order tgl 29 sampe sby tanggal 5! bilangnya lgsg diproses, nyatanya tdk sesuai!",Miraclear Herbal Peeling Serum 20ml,bintang 1,D***a,Lebih dari 1 tahun lalu
"aku mesen dari tanggal 26 desember, baru sampai kemarin. dimohon setidaknya kalau ada kendala, dijawab chat-nya di tanya penjual",Azarine Soothing & Hydrating Aloe Vera Gel With Honey 100 ml,bintang 1,A***g,Lebih dari 1 tahun lalu
"aq pesen nigh cream,malah nyampenya serum deuh",C White Night Moisturizer,bintang 1,Ani,Lebih dari 1 tahun lalu
No review found,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45+++ 50ml,bintang 1,Agnes,Lebih dari 1 tahun lalu
Engga ngefek cuma lengket2in tangan doang,Azarine Blackhead Remover Mask 7ml,bintang 1,F***a,Lebih dari 1 tahun lalu
pesan 4 yg datang cuma 2. komplain. dikirim ulang. yang datang cuma 1. dah lah malas,(TWIN PACK) Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++,bintang 1,Phalini,Lebih dari 1 tahun lalu
"sedih banget. saya mau produknya, bukan uang saya yg dibalikin:( kenapa gaada usaha kasih barangnya sih? kenapa lgsg balikin uangnya? lebih baik nunggu kurang dari seminggu tp barangnya ada, drpd lgsg dibalikin uangnya😭😭😭😭",Azarine Aqua Essence Sun Shield Serum SPF 50 PA+++ 100ml,bintang 1,N***h,Lebih dari 1 tahun lalu
"Ga cocok di muka. Kalo make serum azarine acne malah muncul jerawat. Kecewa si. Tapi harga 30 ribu 20 ml, murah doang tapi kualitas bukan nomor 1",Azarine Acti Acne & Brightening Serum,bintang 1,MEILENI,Lebih dari 1 tahun lalu
pelayanan sangat lama...sekali,Azarine C White Eyeluminate Firming Serum 15ml,bintang 1,Ahmad,Lebih dari 1 tahun lalu
"Barangnya sih masih aman. Tapi udah gedeg banget sama ekspedisinya. Langsung main lempar masuk pagar tanpa manggil atau nelpon. Padahal di kemasannya udah ada tulisan fragile. Sebelumnya aku udah complaint di review, tapi gak ditanggapi karena aku kasih bintang lima. Ini aku kasih bintang satu. Tolong azarine, ekpedisinya diregur.",AZARINE CBD HYDRAOXIDANT AMPOULE,bintang 1,Resty,Lebih dari 1 tahun lalu
"Barangnya sih masih aman. Tapi udah gedeg banget sama ekspedisinya. Langsung main lempar masuk pagar tanpa manggil atau nelpon. Padahal di kemasannya udah ada tulisan fragile. Plus ini barangnya gak dibalut bubble wrap atau apa kek biar aman. Sebelumnya aku udah complaint di review, tapi gak ditanggapi karena aku kasih bintang lima. Ini aku kasih bintang satu. Tolong azarine, ekpedisinya diregur.",Azarine Oil Free Brightening Daily Moisturizer,bintang 1,Resty,Lebih dari 1 tahun lalu
"Barangnya sih masih aman. Tapi udah gedeg banget sama ekspedisinya. Langsung main lempar masuk pagar tanpa manggil atau nelpon. Padahal di kemasannya udah ada tulisan fragile. Terus di dalamnya gak dibalut bubble wrap. Ini rentan banget. Sebelumnya aku udah complaint di review, tapi gak ditanggapi karena aku kasih bintang lima. Ini aku kasih bintang satu. Tolong azarine, ekpedisinya diregur.",AZARINE SKINFIT ESSENCE TONER 80 ml,bintang 1,Resty,Lebih dari 1 tahun lalu
"Barangnya sih masih aman. Tapi udah gedeg banget sama ekspedisinya. Langsung main lempar masuk pagar tanpa manggil atau nelpon. Padahal di kemasannya udah ada tulisan fragile. Plus ini barangnya gak dibalut bubble wrap atau apa kek biar aman. Sebelumnya aku udah complaint di review, tapi gak ditanggapi karena aku kasih bintang lima. Ini aku kasih bintang satu. Tolong azarine, ekpedisinya diregur.",Azarine Revitalizing Anti Aging Serum,bintang 1,Resty,Lebih dari 1 tahun lalu
barang tidak ada,Azarine Nutrigrow Hair Serum Apricot 20ml,bintang 1,anistirawiryo,Lebih dari 1 tahun lalu
"pelayanan lemot bgt. di proses masa 2 hari , blm di kirim² , 
estimasi dtg tgl 8 - 9 , datangnya tgl 10 malam",AZARINE EASY WHITE PAKET HEMAT,bintang 1,a***h,Lebih dari 1 tahun lalu
bikin makin meradang. murah sih tapi ga cocok,Azarine Acti Acne & Brightening Serum,bintang 1,Rezsa,Lebih dari 1 tahun lalu
diki bgt dih ga sesuai,Azarine Hydrashoothe Sunscreen Gel SPF45+++,bintang 1,Kadarwati,Lebih dari 1 tahun lalu
No review found,Azarine Hydrashoothe Sunscreen Gel SPF45+++,bintang 1,S***y,Lebih dari 1 tahun lalu
No review found,AZARINE EASY WHITE PAKET HEMAT,bintang 1,momo,Lebih dari 1 tahun lalu
pengiriman lama,Azarine Prilly's Skin Supplement Bundling,bintang 1,B***x,Lebih dari 1 tahun lalu
pengiriman lama,Miraclear Herbal Peeling Serum 20ml,bintang 1,B***x,Lebih dari 1 tahun lalu
pengiriman lama,Azarine Perfect Shape Smooth & Firm Body Contour Serum 100 ml,bintang 1,B***x,Lebih dari 1 tahun lalu
"barang yg di kirim tidak sesuai dengan pesanan, pesannya C white night cream yg di kirim malah serum C white 😟, emang baru kali ini terima barang tidak sesuai pesanan, biasanya selalu sesuai tapi tetap saya kecewa krna saya lg butuh night cream kebetulan sudah habis night creamnya, udah lama2 nungguin udah dtng malah salah, lain kali lebih teliti lagi pelayanan nya biar gak kecewa customer, saya udah cocok pakai produk azarine, klo udah salah sprti ini jadinya males dan takut buat pesan lagi",C White Night Moisturizer,bintang 1,A***h,Lebih dari 1 tahun lalu
"aneh cream malem isinya cuma 10% doang dipencet ga keluar2, sedangkan day creamnya mah full, gausah diteken bgt udh keluar. udh komplen jawabannya malah ga memuaskan",AZARINE EASY WHITE PAKET HEMAT,bintang 1,l***o,Lebih dari 1 tahun lalu
Packing cuma bubble wrap penyok parah. lupa unboxing. lain kali harus inbox biar gak seenaknya kalau packing. bener2 kecewa sama azarine. udah laris pelayanan asal asalan,C-White Serum,bintang 1,T***h,Lebih dari 1 tahun lalu
kecewa. mentang2 beli 1 produk packing asal2an cuma bubblewrap sekelas official kalah sama seller amatiran,HYDRASHOOTHE SUNSCREEN GEL SPF45+++,bintang 1,T***h,Lebih dari 1 tahun lalu
"Pengemasan lama banget dateng2 penyok. packing cuma bubble wrap polosan Gaada sticker fragile/apapun. wajib video unboxing lain kali, karena kalau gaada gamau tanggung jawab penjualnya walaupun barang rusak. so far official store paling buruk yg pernah dibeli. mulai dari pengemasan lelet, packing gak niat, purna jualnya juga ngaco. semoga berbenah ya kamu. sayang banget kalau udah rame tapi gak diikuti kualitas pelayanan offstorenya. Shame on you azarine👎",Azarine C White Eyeluminate Firming Serum 15ml,bintang 1,T***h,Lebih dari 1 tahun lalu
"gmn ya, aneh ga kaya biasanya. pengiriman nya lama sampe seminggu pdhl udah langganan dr dulu. terus lubangnya ga dikasih segel kaya udah dipake, malah PAO cuma 6 bulan. Jadi gatau ini bisa dipakenya sampe kapan meskipun exp date masih lama. Maaf saya cuma review jujur tanpa ada niat buruk apapun 🙏",Azarine Aqua Essence Sun Shield Serum SPF 50 PA+++ 100ml,bintang 1,a***o,Lebih dari 1 tahun lalu
"Cashback tidak berikan, sudah jelas saya  input  promo Cashback tokonya..",HYDRASHOOTHE SUNSCREEN GEL SPF45+++,bintang 1,Nviy,Lebih dari 1 tahun lalu
"Barangnya sih bagus, cuman pelayanannya lelet banget. Pembelian kedua kirain bakal lebih cepat, ternyata sama saja. Mending cari d distributor lain saja.",HYDRASHOOTHE SUNSCREEN GEL SPF45+++,bintang 1,Kuncara,Lebih dari 1 tahun lalu
cream nya gak bagus setah pake 1 minggu muka saya malah makin hitam jauh beda sebelom saya pake cream ini muka saya tidak sehitam ini setelah pake cream ini malah tambah hitam,AZARINE EASY WHITE PAKET HEMAT,bintang 1,leni,Lebih dari 1 tahun lalu
No review found,AZARINE EASY WHITE NUTRIFULL NIGHT CREAM 20 ml,bintang 1,Tasriah,Lebih dari 1 tahun lalu
No review found,Azarine Nutrigrow Hair Serum Apricot 20ml,bintang 1,Andy,Lebih dari 1 tahun lalu
No review found,Azarine Miraclear Herbal Peeling Serum 20ml,bintang 1,Tasriah,Lebih dari 1 tahun lalu
ya di kirim hanya dus kosong,Azarine Nutrigrow Hair Serum Apricot 20ml,bintang 1,c***a,Lebih dari 1 tahun lalu
No review found,Azarine Nutrigrow Hair Serum Apricot 20ml,bintang 1,Adisti,Lebih dari 1 tahun lalu
lain kali kalo tidak punya produk jangan ikutan flash sale.bohongin konsumen aja,Azarine Nutrigrow Hair Serum Apricot 20ml,bintang 1,A***a,Lebih dari 1 tahun lalu
"barang ini tidak dikirim, saya buat komplain lalu diberikan 2 opsi (pengembalian dana atau menunggu sampai barang ready baru dikirimkan) saya pilih opsi yg kedua dong, karena saya sudah merasa dapet flash sale dan sudah berebutan dengan semua orang di seluruh Indonesia ini. namun di keesokan harinya komplain sudah diselesaikan dan dana dibalikin 100 perak, dih kalo gitu buat apa ngasih 2 opsi gitu??! ngga guna!!",Azarine Nutrigrow Hair Serum Apricot 20ml,bintang 1,T***o,Lebih dari 1 tahun lalu
"barang ini dikirim tapi yg SERUM APRICOT TIDAK. saya buat komplain lalu diberikan 2 opsi (pengembalian dana atau menunggu sampai barang ready baru dikirimkan) saya pilih opsi yg kedua dong, karena saya sudah merasa dapet flash sale dan sudah berebutan dengan semua orang di seluruh Indonesia ini. namun di keesokan harinya komplain sudah diselesaikan dan dana dibalikin 100 perak, dih kalo gitu buat apa ngasih 2 opsi gitu??! ngga guna!!",Azarine C White Eyeluminate Firming Serum 15ml,bintang 1,T***o,Lebih dari 1 tahun lalu
No review found,Azarine Cooling Water Sleeping Mask 25g,bintang 1,Diyah,Lebih dari 1 tahun lalu
Palsu,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45+++ 50ml,bintang 1,Falahkun,Lebih dari 1 tahun lalu
"dipacknya ngasal banget, trs gaada buble wrapnya lagi, cuman sunscreen langsung ke dus, super ga niat.jelek banget sih service packagingnya. padahal ini official store lohh",[Twin Pack] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml,bintang 1,Yusef,Lebih dari 1 tahun lalu
No review found,AZARINE EASY WHITE LIGHT MOIST DAY CREAM SPF 25 ++ 20 ML,bintang 1,khamim,Lebih dari 1 tahun lalu
No review found,[Twin Pack] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml,bintang 1,Hardi,Lebih dari 1 tahun lalu
No review found,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45+++ 50ml,bintang 1,IndraSaktiWillis,Lebih dari 1 tahun lalu
No review found,Azarine Fresh Radiant Brightening Scrub 50 gr,bintang 1,Evelyn,Lebih dari 1 tahun lalu
