Review,Product,Rating,Username,Date
"Saya ga kecewa dgn produknya. Tapi saya kecewa dgn pelayanannya. Saya order satu dikirim 2. Untung sy jujur yah, sy chat dong adminnya kok dikirim dua? Apa emang dpt brgnya dua sesuai dgn di gmbr? Adminnya blg bukan itu hanya memperlihatkan tampak depan dan belakang. Adminnya minta mau ga gw bayar brgnya atau balikin brg lebihnya. Lucu ya dia yg salah jadi nyusahin saya. Kalau gw ga jujur mah diem2 aja gw dpt dua barang. Saya di chat terus bisa gak dikirim balik brgnya. Saya bilang ok nanti saya kirim balik. Skr diteror mulu udah dikirim balik blm barangnya. Dengan saya bilang saya akan kirim balik aja udah niat baik. Saya di chat mulu kok jadi kayak saya yg salah yah. Adminnya yg salah kok jadi kaya saya yg curi barangnya yah. Rugi waktu tau!! Sayang banget nih Avoskin. Produknya bagus tapi karyawannya ga kompeten. Gak suka saya diteror mulu tunggu aja brgnya dtg!!!",Avoskin Refining Toner 100ml LIlac Edition,bintang 1,Lia,Lebih dari 1 tahun lalu
"pesan 15 oct, sampai 21 oct. dalam keadaan kuyup karena sudah habis isinya hahaha",Avoskin Hydrating Treatment Essence,bintang 1,H***i,Lebih dari 1 tahun lalu
isinya dikit dipencet ga keluar2… nyesel..,Avoskin The Great Shield Sunscreen 5ml,bintang 1,nia,Lebih dari 1 tahun lalu
"Kecewa, sudah hubungi pihak avoskinnya tapi tidak di respon",Avoskin Miraculous Refining Serum 30ml,bintang 1,I***h,Lebih dari 1 tahun lalu
Bocor basah semuanya hampir habis essence nya,Avoskin Basic Kit,bintang 1,I***h,Lebih dari 1 tahun lalu
"Bocor dong sampe hampir habis , sudah saya videokan pas unboxingnya juga
Sedih banget sih padahal selalu pake avoskin, tapi baru sekarang dapet paket tumpeh tumpeh 🥺☹️😞",Avoskin Hydrating Treatment Essence,bintang 1,I***h,Lebih dari 1 tahun lalu
barang order tidak sampai,Avoskin Miraculous Retinol Ampoule 30ml,bintang 1,april,Lebih dari 1 tahun lalu
"Salah kirim, barangnya kurang toner, udah gitu yang ngaco lagi.. barang yg salah kirim berupa sheetmask gw disuru beli coyyy.. literally dipaksa sih.. 35rb.. bukan masalah nominalnya tp masalah pelayanan yang sama sekali ga memuaskan.. harusnya dia tinggal ngirim lg barangnya yg kurang kan mslh selesai? ga panjang x lebar kayak gini",Avoskin Reverse The Youth Package,bintang 1,Jovita,Lebih dari 1 tahun lalu
"yang bermasalah bukan barang ini, tp kualitas pelayanan CS di sini.. ga bakal lg dah beli di sini",Avoskin Miraculous Refining Serum 30ml,bintang 1,Jovita,Lebih dari 1 tahun lalu
misal tau isinya bakal beginian ga bakal dah purchase please lah avoskin g sah pelit2 amat :(,Avoskin Mystery Box,bintang 1,A***n,Lebih dari 1 tahun lalu
"Tumpah semua, yang di terima botol kosong",Avoskin Hydrating Treatment Essence,bintang 1,P***i,Lebih dari 1 tahun lalu
"Mau ganti pesanan,gak mau dirubah,alasan otomatis system. Padahal sy paham sekali sistem di tokped spt apa. Fokusnya hanya jualan,bukan kepuasam pelanggan. Bgmna mau mempertahankan Image jika byk customer yg kecewa.",Avoskin Advance Action Eye Ampoule,bintang 1,D***i,Lebih dari 1 tahun lalu
"Bara tiba dengan selamat tapi  cs avoskin tolong diperbaiki lagi dia ngomong soal SOP tapi ga paham yang saya bilang, cuma minta konfirmasi pesanan karena saya udah transaksi. Ngomong kemana2 bilang SOP! Masa harus nunggu 2 hari untuk konfirmasi pesanan padahal udah transaksi loh, udah BAYAR!",Avoskin Miraculous Retinol Ampoule 30ml,bintang 1,S***i,Lebih dari 1 tahun lalu
.,Avoskin Miraculous Refining Serum 30ml,bintang 1,S***a,Lebih dari 1 tahun lalu
Saya pesan masker apa kok ygdikirim malah yg ini,[3 pcs] Avoskin Miraculous Divine Aura Liquid Sheet Mask,bintang 1,F***y,Lebih dari 1 tahun lalu
"PRODUK KEMUNGKINAN BESAR TIDAK ORIGINAL, Aroma sangat buruk seperti telur busuk. Saya pengguna serum avo ysb aa jadi familiar dengan baunya. Tapi produk ini sangat buruk, baunya bahan kimia menyengat seperti telur busuk. Mau complain tapi sudah lewat 3 hari. Hati hati aja.",Avoskin Your Skin Bae Alpha Arbutin 3% + Grapeseed,bintang 1,Natasya,Lebih dari 1 tahun lalu
kok isinya seperti kosong...isinya ga bisa keluar2 dari botol..jadi ga bisa kepake..padahal kemasan botol ampul dlm kardus segel,Avoskin Advance Action Eye Ampoule,bintang 1,A***d,Lebih dari 1 tahun lalu
Sekali pake wajah langsung breakout. Jerawat muncul 5... Syok. Padahal berharap jerawat hilang eh malah muncul semua...,Avoskin Naufa Pure Olive Oil Bar Soap,bintang 1,R***y,Lebih dari 1 tahun lalu
"Sunscreen blepotan keluar dr tube, sebaiknya tube di seal",Avoskin YSB Shield of Sun Essence SPF 50 PA++++ (30ml),bintang 1,I***z,Lebih dari 1 tahun lalu
"warnanya keruh, banyak gelembungnya, terus baunya aneh😫 itu gapapakah ? sumpah avoskin kali ini mengecewakan :""",Avoskin Your Skin Bae Niacinamide 12% + Centella Asiatica,bintang 1,A***a,Lebih dari 1 tahun lalu
Baru kali ini biasa nya beli ini baik2 ajah 🤦🏻‍♀️,Avoskin Hydrating Treatment Essence,bintang 1,R***a,Lebih dari 1 tahun lalu
"Pembelian kedua kenapa dapet barang kek gini yaa, apa karna barang sale? Encer banget creamnya. Udah coba masukin kulkas tapi tetep gini, aman ga ya tetep dipakenya?",Avoskin Intensive Nourishing Eye Cream,bintang 1,P***o,Lebih dari 1 tahun lalu
"Isinya kosong pertama kali beli barang begini, karena officialnya store jdi gak buat video dari 4 barang 1 barang isinya kosong",Avoskin Hydrating Treatment Essence,bintang 1,s***a,Lebih dari 1 tahun lalu
No review found,[CLEARANCE SALE] Ultra Brightening Cream,bintang 1,mimi,Lebih dari 1 tahun lalu
Hmm agak ragu dengan produk ini… baru sekali saya pakai kok jadi ada kerak putih2nya gini di kulit saya ya?,Avoskin Advance Action Eye Ampoule,bintang 1,S***t,Lebih dari 1 tahun lalu
No review found,Avoskin Miraculous Refining Toner 100ml,bintang 1,Ucok,Lebih dari 1 tahun lalu
Unproffesional with handling complain👎🏽,Avoskin Your Skin Bae Niacinamide 12% + Centella Asiatica,bintang 1,Bayu,Lebih dari 1 tahun lalu
"Sunscreen tidak sesuai foto, ternyata hanya yang 5ml. Tidak dapat free wallet juga. Fotonya bener2 missleading. Kecewa banget.",Refal Hady Picks (NSFC+GCT Aqua Ceramide Mini+YSB SOS 5ml),bintang 1,Kautsar,Lebih dari 1 tahun lalu
Syng banget kulit jd kemerah2an :( dan gatel.. baru coba tonnernya padahal 😢😢😢,Avoskin Perfect Divine Combo (Divine Aura Ampoule + Toner - Essence),bintang 1,F***y,Lebih dari 1 tahun lalu
Syng banget kulit jd kemerah2an :( dan gatel.. baru coba tonnernya padahal 😢😢😢,Avoskin Perfect Divine Combo (Divine Aura Ampoule + Toner - Essence),bintang 1,F***y,Lebih dari 1 tahun lalu
Syng banget kulit jd kemerah2an :( dan gatel.. baru coba tonnernya padahal 😢😢😢,Avoskin Perfect Divine Combo (Divine Aura Ampoule + Toner - Essence),bintang 1,F***y,Lebih dari 1 tahun lalu
Barang tidak dikirim. Pesanannya kurang. Mengecewakan sekali QC nya,Avoskin Miraculous Divine Aura Liquid Sheet Mask,bintang 1,R***a,Lebih dari 1 tahun lalu
"digambarnya tertulis free toner 20ml ternyata tonernya tdk datang. setelah chat seller katanya limited stock. 

klo memang limited stock ko knp tdk ditulis atau dijelaskan. masa sekelas official store seperti ini. klo memang sdh habis yah gambarnya knp gk diganti aja

ternyata banyak yg mengeluhkan hal yg sama, ttg free gift yg tdk dikirim, harusnya pihak store bisa memperbaiki hal tsb

sisa umur simpan produk jg masa kurang dr 1thn hanya 9bln (exp nov)",Avoskin Miraculous Retinol Toner 100ml,bintang 1,fini,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Acne Skin Barrier Kit (YSB Panthenol & GCT Tranexamic Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Exfoliating Kit for Oily Skin (YSB S. Acid & GCT Aqua Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Exfoliating Kit for Dry Skin (YSB Lactic & GCT Aqua Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Acne Skin Barrier Kit (YSB Panthenol & GCT Tranexamic Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Exfoliating Kit for Dry Skin (YSB Lactic & GCT Aqua Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Brightening Kit Mini (YSB Alpha Arbutin & GCT AA Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Exfoliating Kit for Dry Skin (YSB Lactic & GCT Aqua Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Exfoliating Kit for Dry Skin (YSB Lactic & GCT Aqua Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Brightening Kit Mini (YSB Alpha Arbutin & GCT AA Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Exfoliating Kit for Dry Skin (YSB Lactic & GCT Aqua Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Exfoliating Kit for Oily Skin (YSB S. Acid & GCT Aqua Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"I purchased the first date of the campaign (Free mirror), but the package didn't include the mirror as the campaign said.

Their product packaging also so poor looks cheap.
Customer admin doesn't know their campaign as well.

totally bad experience",PHS's Pick Exfoliating Kit for Dry Skin (YSB Lactic & GCT Aqua Mini),bintang 1,Yasu,Lebih dari 1 tahun lalu
"Ternyata yang dikirim ada bintik"" putihnya bukan sabun kea biasa. Kualitas barangnya tolong diperhatikan",Avoskin Silkyluz The Bohemian Soap,bintang 1,V***a,Lebih dari 1 tahun lalu
"mumpung bulan puasa jd Sebelum order pikir2 dlu.. jangan termakan iklan / review dr youtube  / rekomendasi dr youtube... sblm order sudah baca deskripsi... sudah memutuskan untuk membeli taunya produknya very not recomended ... kulit semakin kusam.. pkoknya kulit muka kayak terik gtu tp muka kusam(mngkn krna jd kering gtu) komedo yg awalnya ga keliatan jd keliatan (mngkn krna kering) pdhl saya menggunakan serum merk sebelah aman aman saja... sudah chat penjual tp tidak memberikan solusi sm skali.. dan slalu mencari alasan untuk pembenaran (contohnya wajib ini itu sblm pakai ini, pdhl sudah jelas dideskripsi produk tidak ada penjelasannya) rugi didunia ga masalah (ngamburin uang beli produk ini) drpd rugi akhirat menjual produk haruslah lengkap harus jelas... jgn setelah order bru dikasi tw harus pakai ini dulu itu dulu... alhamdulillah dalam islam saya diajarkan slalu memberikan penjelasan atas apa yg saya jual. :)",Avoskin Your Skin Bae Niacinamide 12% + Centella Asiatica,bintang 1,M***a,Lebih dari 1 tahun lalu
Terimakasih avoskin aku dapet serum yang ada banyak gumpalan didalamnya. terimakasih juga buat responnya yang lama. terimakasih Avoskin untuk tidak tanggung jawab atas produk yang dijualnya. makin seneng kalau beli barang barang cacat di toko officalnya langsung. Semoga aku cocok yah sama serum yang gak tau aman apa nggak ini. Terimakasih - Penerima barang cacat,Avoskin Miraculous Refining Series,bintang 1,Luthfi,Lebih dari 1 tahun lalu
"gak videoin unboxing tapi salah kirim, pesan divine ampoule yang datang malah yang ampoule sheetmask, bingung mau komplain bagaimana? bisa dicheck stok kalian tidak kalau memang salah kirim",Avoskin Miraculous Divine Aura Ampoule,bintang 1,rendra,Lebih dari 1 tahun lalu
No review found,"Avoskin Your Skin bae Lactic Acid 10%+Kiwi Extract 5%+Niacinamide 2,5%",bintang 1,Niken,Lebih dari 1 tahun lalu
isinya tumpah semua...,Avoskin Hydrating Treatment Essence,bintang 1,Ira,Lebih dari 1 tahun lalu
No review found,Avoskin Your Skin Bae Alpha Arbutin 3% + Grapeseed,bintang 1,Bayu,Lebih dari 1 tahun lalu
"barang seharusnya isi 2, yg ampoule tidak ada. udh isi komplain dan berbagai form komplin yg disediakan pihak avo. deal katanya akan dikirim manual (kekurangannya saja). mohon2 utk dibatalkan komplainnya. eh tiba2 minta dikirim balik, akan dipickup barang yg ada di saya. udh di repacking, dan udh di pickup oleh pihak avoskin. sampe skrg status pengiriman balik dari avoskin gak jelas. diminta no resi, di cek not found, dichat lg, eh dikirim resi yg berbeda (aneh bukan). slowrespon banget",Avoskin Miraculous Retinol Series Travel Kit,bintang 1,ulfa,Lebih dari 1 tahun lalu
No review found,Miraculous Dark Spots Solution Ampoule,bintang 1,suci,Lebih dari 1 tahun lalu
No review found,Avoskin Miraculous Refining Toner 100ml,bintang 1,suci,Lebih dari 1 tahun lalu
"beli bulan juni untuk stok karena emang langganan sama avoskin dan emang bagus,tapi beli yang ke 2 exp nya cuma sampai bulan 11/22.jadi ga kepakai sama sekali.tolong pihak toko perhatian lagi barang yang dijual,sudah banyak complain mengenai exp barang",Avoskin Miraculous Retinol Ampoule 30ml,bintang 1,S***i,Lebih dari 1 tahun lalu
Harga mahal padahal toko official tp menjual barang Exp date 12-22. Dan sebelum dikirim sudah minta exp date yang masih panjang tapi ternyata tidak dipenuhi.,Avoskin Miraculous Retinol Ampoule 30ml,bintang 1,K***O,Lebih dari 1 tahun lalu
nyelotipnya langsung ke produk. jadi lengket+coklat2 kena produknya,Avoskin YSB Vit. C + Hyaluronic Acid Concentrated Serum Mask,bintang 1,T***h,Lebih dari 1 tahun lalu
"Packing pake kardus cuma nyebelinnya pake diselotip kertas dan langsung nempel ke sheetmask nya. Ngerusak estetika produknya. Lain kali plis lah masukin kardus aja gausah diselotip, gak guna juga selotipnya malah yg ada bikin jelek produk dan lengket",Avoskin YSB Vit. C + Hyaluronic Acid Concentrated Serum Mask,bintang 1,T***h,Lebih dari 1 tahun lalu
Isinya sedikit banget malah kayak yg sudah kering isinya,Avoskin The Great Shield Sunscreen 5ml,bintang 1,A***a,Lebih dari 1 tahun lalu
"Packingnya super aman dan bahkan ketika sampai di tangan saya termasuk masih mulus. Bubble wrap juga tebal, bahkan kotak skincarenya termasuk baik-baik saja walaupun terlihat seperti produk lama yang tidak laku. Bahkan masa kadaluarsanya sangat singkat 03/2023. Namun bukan masalah, insyaallah bisa habis sebelum masa kadaluarsanya 👌

Yang menjadi masalahnya sekarang adalah, tutup skincarenya yang damage parah! Yang jelas bukan kesalahan kurir, tapi memang dari pihak Avoskin-nya! Kalau menurut SOP seharusnya ini jadi barang reject! Dan jika mau tetap dipasarkan saya tidak perlu membayar seharga yang mahal, seharga botol mulus! Kecewa banget sih!

Repurchase?
Masih belum tau kedepannya, takut dapat barang dengan masalah yang sama. Dan lebih takut lagi kalau sampai dapat botol yang pecah! Tolong pihak Avoskin lebih amanah ke pembeli!",Avoskin Perfect Hydrating Treatment Essence 100ml,bintang 1,A***E,Lebih dari 1 tahun lalu
"OFFICIAL STORE AVOSKIN SANGAT MENGECEWAKAN. Beli produk ini di bulan Juni 2022, dikirim produk dengan EXP. DATE 12/22. Padahal PAO produk 12 bulan. Ngga heran di etalase toko banyak jual2in produk murah yg mepet EXP. DATE, tapi produk yg saya beli ini produk harga normal yg didiskon, bukan produk yg dikasih keterangan mepet EXP.DATE. Saran: Mending beli produk avoskin di official store lain yg jual produk2 mereka, beneran deh lebih mahal sedikit gapapa daripada dikasih produk mepet exp.date. Ini official store brandnya langsung loh. Parah banget pelayanannya. Baru kali ini ada official skincare yg mau mengorbankan kepercayaan customer cuma buat menghabiskan stock produk lama.",Avoskin Miraculous Refining Serum 30ml,bintang 1,D***i,Lebih dari 1 tahun lalu
"sayang sekali di deskripsi tertulis akan dikirim produk dengan tgl exp 12-22
tapi yang dikirim tgl exp 11-22
sebaiknya lebih dicek lg untuk produk yg dikirim jgn asal walau hanya selisih sebulan 
untuk proses pengembalian jg tidak efektif, di diskusi dan penulisan alat dikasih yang berbeda customer sudah malas duluan untuk proses klaim pengembalian dan refund nya 😓",Avoskin Miraculous Retinol Ampoule 30ml,bintang 1,Y***n,Lebih dari 1 tahun lalu
"Dapat produk expired date sangat dekat dgn tgl kadaluarsanya, tanpa pemberitahuan dahulu (saya sertakan bukti foto bahwa produk saat saya beli, tidak ada himbauan bahwa produk expired dalam waktu dekat).

Pengiriman juga lama sekali, lalu respon admin juga lama.",Avoskin Miraculous Refining Serum 30ml,bintang 1,H***i,Lebih dari 1 tahun lalu
"Dikasih yg exp 2022. Padahal Official Store dan barang nya terjual sudah banyak, masa masih ada yg produk tahun kemarin yg masih ada, dan pembeli yg 1/2bln lalu dapat yg exp 2023, apakah karena barang diskonan jadi dikasih batch tahun lalu. Hmm.",Avoskin Miraculous Retinol Ampoule 30ml,bintang 1,A***l,Lebih dari 1 tahun lalu
"panass buanget, sudah chat admin bilang gpp, setiap pake nyelekit","Avoskin Your Skin bae Lactic Acid 10%+Kiwi Extract 5%+Niacinamide 2,5%",bintang 1,Ellen,Lebih dari 1 tahun lalu
Tidak cocok di kulit aku yang sensitif. Menyebabkan iritasi kemerahaan di daerah dagu.,Avoskin Hydrating Treatment Essence,bintang 1,M***a,Lebih dari 1 tahun lalu
isinya Kosong,Avoskin The Great Shield Sunscreen 5ml,bintang 1,H***o,Lebih dari 1 tahun lalu
"1. cuma bisa digunakan 6 bulan kedepan, karna exp date nya sangat mepet. Heran, kenapa yaa toko nya cuma jual retinol yg udh dekat dgn exp date. Saya lihat gak ada pilihan lain, cuma ini satu2 nya retinol ampoule
2. Pengiriman sangaaaaaaaaaat lama, barang dikirim dari makasar
3. packing gak aman karna dikirim dengan kardus yg gampang penyok

inti nya sangat mengecewakan, masa pakai cuma 6 bulan sebelum exp date, karna retinol tidak dipakai setiap hari, jadi kemungkinan habis nya mungkin akan sangat lama.

Saya lihat banyak keluhan exp date ini. Buat yg mau beli, hati2 deh, buat apa beli murah klo masa pakai nya cuma sebentar.",Avoskin Miraculous Retinol Ampoule 30ml,bintang 1,D***a,Lebih dari 1 tahun lalu
No review found,Avoskin Your Skin Bae Salicylic Acid 2% + Zinc,bintang 1,A***y,Lebih dari 1 tahun lalu
No review found,Avoskin Your Skin Bae Salicylic Acid 2% + Zinc,bintang 1,A***y,Lebih dari 1 tahun lalu
No review found,Avoskin Your Skin Bae Salicylic Acid 2% + Zinc,bintang 1,A***y,Lebih dari 1 tahun lalu
No review found,Avoskin Your Skin Bae Salicylic Acid 2% + Zinc,bintang 1,A***y,Lebih dari 1 tahun lalu
No review found,Avoskin Your Skin Bae Salicylic Acid 2% + Zinc,bintang 1,A***y,Lebih dari 1 tahun lalu
No review found,Avoskin Your Skin Bae Salicylic Acid 2% + Zinc,bintang 1,A***y,Lebih dari 1 tahun lalu
No review found,Avoskin Refining Toner 100ml LIlac Edition,bintang 1,A***y,Lebih dari 1 tahun lalu
