Review,Product,Rating,Username,Date
Ga kekirim tiba2 selesai aja. Gatau dimana paketnya trus ga ada follow up :(( bingunggg deh,SOMETHINC Glowing Up Sunscreen Stick SPF 50+ PA ++++,bintang 1,K***a,Lebih dari 1 tahun lalu
Kecewa serum 2% bha colicylic acid tumpah udah gitu saya lupa buat ngerekam,SOMETHINC SKIN SOLVER Kulit Berminyak dan Berjerawat Bundle,bintang 1,Alung,Lebih dari 1 tahun lalu
"bener2 kecewa, beli apa yang dikirim apa, alhasil gak kepake dong , sumpah baru kali ini beli di toko official resmi tp, SALAH, tolong karyawannya di training yang betull lagi, bener2 kecewa, mau balikin ya berat di ongkir dong say mikir pakek otak jangan dengkul",SOMETHINC 5% Niacinamide + Moisture Sabi Beet Serum 20ml,bintang 1,Nafisah,Lebih dari 1 tahun lalu
"Eyelinernya kering, padahal aplikator nya udh keren banget kecil, sayang saya g bisa uplod video nya",SOMETHINC FOREVER STAY Waterproof Liquid Eyeliner,bintang 1,e***i,Lebih dari 1 tahun lalu
"dijanjiin 2 hari sampe, eh ternyata jadi 4 hari. Padahal aku mau kasih barang itu ke orang lain dan kalau sesuai jadwal, dia masih bisa bawa barangnya. Mau dibalikin gabisa. Katanya mau follow up dulu, eh gak difollow up. Sekarang aku tanyain katanya udh gabisa dibalikin. Kecewa parah sih. Gak kepake juga kan jadinya. Kalo bisa kasih rating -5 aku kasih deh.",SOMETHINC CLAY TO THE RESCUE (Mugwortella + Skin Goals Mask) Kit,bintang 1,E***a,Lebih dari 1 tahun lalu
Oily banget parah. Agak kurang nyaman kalo dipake. Dan baunya nyengat banget.  Menurut aku ini ga cocok dipake buat kalian yang lagi cari sunscreen buat direapply waktu lagi kegiatan diluar rumah.,SOMETHINC Holyshield! Sunscreen Shake Mist SPF 50+ PA++++,bintang 1,w***w,Lebih dari 1 tahun lalu
Kemasan serumnya botol kaca tapi sangat fragile. Kemasan sebelumnya tidak se fragile ini. Saya pernah beli produk serum somethinc sebelumnya jatuh juga tapi tidak pecah. Ini saya baru beli jatuh dari tempat rendah langsung pecah seperti ini. Kecewa,SOMETHINC Revive Potion 3% Arbutin + Bakuchiol,bintang 1,Dila,Lebih dari 1 tahun lalu
Penjual LAMAAAA!!!,SOMETHINC Acnedot Clear AC Body Soap,bintang 1,K***u,Lebih dari 1 tahun lalu
Penjual LAMAAAAA!,SOMETHINC Acne Shot AC Spot Gel,bintang 1,K***u,Lebih dari 1 tahun lalu
sayng skali dg produk2 sebagus itu tapi admin tokonya lelet parahhh. Sekelas official store. Duhhh.. baru kali ini nemu admin official store yg leletnya kebangetan. Somethinc tolong ditingkatkan,SOMETHINC 5% Niacinamide + Moisture Sabi Beet Serum 40ml,bintang 1,M***i,Lebih dari 1 tahun lalu
"barang tidak diterima, komplain ke penjual, di respond suruh hubungi kurirnya sendiri.
status barang sdh sampai, tp barang belum saya terima.
komplain diinvestigasi 5 hari kerja, refund uang 3 hari kerja.
ini sudah lewat 8 hari kerja masalah belum kelar. kapok dah, beli toko official malah kaleng2 kualitasnya",SOMETHINC Glowing Up Sunscreen Stick SPF 50+ PA ++++,bintang 1,ambarita,Lebih dari 1 tahun lalu
hati hati jebakan batman,SOMETHINC Dark Spot Reducer Ampoule,bintang 1,f***a,Lebih dari 1 tahun lalu
Barang tidak diterima sama sekali,SOMETHINC Bee Power Propolis Glow Lip Serum,bintang 1,Easther,Lebih dari 1 tahun lalu
"barang tidak saya terima sampai sekarang,kurir ditanya balesnya lama.karna pengiriman dipindahtangankan sama kurir pertama,kecewa saya pdhal alamat sudah sesuai.dan g biasanya begini,tolong kak dikomplain bagian ekspedisi pengirimannya.trimakasih",SOMETHINC SKIN SOLVER Kulit Cerah Bebas Kerutan Kit,bintang 1,inggindi,Lebih dari 1 tahun lalu
Engga cocok mukaku tambah jerawat parah,SOMETHINC ACNEDOT Low pH Treatment Cleanser,bintang 1,A***a,Lebih dari 1 tahun lalu
hadiahnya bohongan,SOMETHINC SKIN GOALS Brightening Body Crème,bintang 1,l***e,Lebih dari 1 tahun lalu
bohong,SOMETHINC AHA BHA PHA Peeling Solution,bintang 1,l***e,Lebih dari 1 tahun lalu
No review found,SOMETHINC FOREVER STAY Waterproof Liquid Eyeliner,bintang 1,Rieska,Lebih dari 1 tahun lalu
No review found,SOMETHINC Bakuchiol Skinpair Oil Serum 20ml,bintang 1,Kuliner,Lebih dari 1 tahun lalu
Bruntusan,SOMETHINC SKIN SOLVER Kulit Super Kusam Bundle,bintang 1,AnnisaSalsabilla,Lebih dari 1 tahun lalu
zzz,SOMETHINC Coffeeinc Scrub Bundle + FREE POUCH SERUT,bintang 1,S***y,Lebih dari 1 tahun lalu
"maaf, terlalu berminyak dan berat di wajah..",SOMETHINC Glowing Up Sunscreen Stick,bintang 1,S***y,Lebih dari 1 tahun lalu
Perusahaan besar lelet ngirimnya suffering from success ya,SOMETHINC 5% Niacinamide + Moisture Sabi Beet Serum 20ml,bintang 1,J***n,Lebih dari 1 tahun lalu
Kurang efektif,SOMETHINC Acne Shot AC Spot Gel,bintang 1,K***a,Lebih dari 1 tahun lalu
"jujur sedih bgt pas barangnya sampe, tapi kemasannya tidak menutup rapat sehingga cairannya keluar sedikit.",SOMETHINC 10% Niacinamide + Moisture Sabi Beet Brightening Serum 40ml,bintang 1,Hasna,Lebih dari 1 tahun lalu
"seperti biasa produk yg viral tidak sesuai ekspektasi, produk bikin breakout dan jerawat merah padahal sebelumnya pipi sama sekali ga pernah berjerawat untung sy langsung beri obat totol jerawat. paling parah, respon admin pun bertele-tele, jawaban yg diberikan pun otomatis seperti bot",SOMETHINC 10% Niacinamide + Moisture Sabi Beet Brightening Serum 20ml,bintang 1,P***a,Lebih dari 1 tahun lalu
iyah saya tau toko official. tapi dalam pengiriman barang mengapa harus lambat ??? perlu ditingkatkan lah respon pengiriman sekelas toko oficial,SOMETHINC Happy Bright Skin Day Kit,bintang 1,Amy,Lebih dari 1 tahun lalu
kalo isinya cuma 3/4 harusnya botolnya bisa di adjust sesuaikan dg isi atau sebaliknya. feedback aja dear 😉,SOMETHINC ACNEDOT Low pH Treatment Cleanser,bintang 1,Gek,Lebih dari 1 tahun lalu
diprosesnya lama tp giliran minta cancel malah lgsg dkirim,ASAP Eyelash & Brow Treatment Serum - Serum Bulu Mata,bintang 1,Miki,Lebih dari 1 tahun lalu
bikin jerawataaan.. muka jdi gk jelas. pdhl klo pakek serum somethinc yg lain gk ada msalah,SOMETHINC Revive Potion 3% Arbutin + Bakuchiol,bintang 1,N***i,Lebih dari 1 tahun lalu
"ini packingnya gmn yaa? tutup kemasannya kebuka, tuh jadi tumpah semua, ada penggantian gak ya ini?",SOMETHINC Lemonade Waterless Vitamin C+Ferulic+NAG,bintang 1,Muhammad,Lebih dari 1 tahun lalu
"selalu lama kirimnya, padahal sudah repeat order berkali kali",SOMETHINC 5% Niacinamide + Moisture Sabi Beet Serum 20ml,bintang 1,A***w,Lebih dari 1 tahun lalu
"nyesss banget isinya cuma setengah, padahal klo emang cocok bakal repeat order tp ternyata amat sangat mengecewakan.",SOMETINC Daily Skin Kit (Low pH Cleanser 100 ml & Ceramic 50 ml),bintang 1,G***a,Lebih dari 1 tahun lalu
Lama proses dan kirimnya..,SOMETHINC 5% Niacinamide + Moisture Sabi Beet Serum 20ml,bintang 1,A***w,Lebih dari 1 tahun lalu
"Pesen banyak. Pas sampe yg dark spot reducer emg ke segel. 

Di bawa terbang/Travelling, pas di liat bocor. Setelah di check ternyata pump nya defect. 


Saran admin ya malah disuruh pindahin ke share in jar, sama malah nuduh naro barang nya ga safety. Jelas-jelas naro di koper Dan di skin care pouch. 

in conclusion, 

Admin cuma nawarin ganti pump Dan ga Mau retur full. 

Saran aja, kalau beli di official store. Di video2in sampe nyobain ke productnya. Unboxing aja belum cukup karena ternyata defectnya di pump. 


Sekelas somethinc masih cheapskate bgt sama konsumen.  Repurchase again? No",SOMETHINC SKIN SOLVER Bebas dari Bekas Jerawat Kit,bintang 1,ABima,Lebih dari 1 tahun lalu
tidak original,SOMETHINC BRIGHT SKINPAIR (Bakuchiol & 10% Niacinamide Sabi 20ml),bintang 1,S***n,Lebih dari 1 tahun lalu
Pengiriman lama,Somethinc GAME CHANGER Tripeptide Eye Concentrate Gel 20ml,bintang 1,T***s,Lebih dari 1 tahun lalu
Gak dapet spatulanya pdahl beli 2 :),Skin Goals Brightening Glow 10 Minutes Wash Off Mask,bintang 1,Sabira,Lebih dari 1 tahun lalu
kata free gift kok ga ada pengiriman nya juga lama😃,SOMETHINC 10% Niacinamide + Moisture Sabi Beet Brightening Serum 20ml,bintang 1,R***i,Lebih dari 1 tahun lalu
"2 produk tp beda isi cairannya, cs ditanya ga membantu, bertele tele","SOMETHINC AHA 7%, BHA 1%, PHA 3% Weekly Peeling Solution - 5ml [ISI 2]",bintang 1,e***a,Lebih dari 1 tahun lalu
Kecewa karena isi tidak full seperti saya beli di tempat lain,SOMETHINC 10% Niacinamide + Moisture Sabi Beet Brightening Serum 20ml,bintang 1,P***i,Lebih dari 1 tahun lalu
"Terpaksa kasi penilaian jelek untuk admin Al, El, Ve yang handle chat karena balasnya asal dan tidak menjawab konsultasi customer dengan baik. Pertanyan dan jawabannya tidak sesuai. Asal balas tanpa membaca permasalahan pembeli",SOMETHINC 5% Niacinamide + Moisture Sabi Beet Serum 20ml,bintang 1,W***y,Lebih dari 1 tahun lalu
"Terpaksa kasi penilaian jelek untuk admin Al, El, Ve yang handle chat karena balasnya asal dan tidak menjawab konsultasi customer dengan baik. Pertanyan dan jawabannya tidak sesuai. Asal balas tanpa membaca permasalahan pembeli",SOMETHINC Granactive Snow Retinoid 2%,bintang 1,W***y,Lebih dari 1 tahun lalu
serasa ditipu dengan penjelasannya,SOMETHINC Punggung Kinclong Kit,bintang 1,H***i,Lebih dari 1 tahun lalu
Tutupnya Pecah,SOMETHINC GAME CHANGER Tripeptide Eye Concentrate Gel,bintang 1,r***i,3 bulan lalu
pengiriman sangat lambat. saya pakai sameday di kirim 3 hri kemudian 🙂,SOMETHINC GAME CHANGER Tripeptide Eye Concentrate Gel,bintang 1,Michael,3 bulan lalu
pengiriman sangat lambat. saya pakai sameday di kirim 3 hri kemudian 🙂,SOMETHINC Acne Shot AC Spot Gel,bintang 1,Michael,3 bulan lalu
kok malah jerawatan,SOMETHINC ACNEDOT Low pH Treatment Cleanser,bintang 1,I***a,Lebih dari 1 tahun lalu
"Serum multibiome nya jamuran 🥲 padahal jarang dipake dan selalu sebelahan sama serum q10 bakuchiol tapi cuma si multibiome aja yg jamuran. Uda whatsapp customer service untuk mastiin ini masih aman gak untuk dipake tapi ga ada jawaban. Tapi agak serem juga kalo luarnya jamuran ga berani coba isi serumnya. 
Serum retinol 1% dan serum q10 bakuchiolnya oke sih. Jadi jatohnya beli 3 cuma 2 yg kepake.",SOMETHINC SKIN SOLVER For Wrinkle Filler Kit,bintang 1,A***e,Lebih dari 1 tahun lalu
"gak ada efek. hanya keramik pijat nya saja, yg buat sensasi rasa dingin",SOMETHINC GAME CHANGER Tripeptide Eye Concentrate Gel,bintang 1,M***n,4 bulan lalu
No review found,SOMETHINC Twin Pack Forever Stay,bintang 1,Tandi,Lebih dari 1 tahun lalu
"Pesan untuk kado, sudah tulis ucapan di note tapi barang dikirim tanpa ucapan, dan saya sbg pengirim  tidak diberi info bahwa pesan tidak dituliskan. Payah!",SOMETHINC Exclusive Powerful Skin Goals Brightening,bintang 1,D***a,Lebih dari 1 tahun lalu
Gak ada tuh dapet emas nya. Boong,(Not For Sale) Free Gift Emas 0.01 gram,bintang 1,A***a,Lebih dari 1 tahun lalu
pengiriman nya lama,SOMETHINC Holygrail Multipeptide Youth Elixir,bintang 1,Rizka,Lebih dari 1 tahun lalu
pengiriman lama sekali..4hr baru sampe padahal saya pakai ongkir,SOMETHINC Salmon DNA + Marine Collagen Elixir,bintang 1,Rizka,Lebih dari 1 tahun lalu
"pengiriman lama!
beli tgl 25 okt jam 6 pagi
masa gak diproses2 sampe tgl 26 malem. dan baru dikirim tgl 27 okt itu pun setelah sy tegor berkalikali dan minta cancel. baru dikirim tgl 27. barang sampe tgl 29 okt. kapokkk beli disini!!! kapok bgt :""(",SOMETHINC SKIN SOLVER Bebas Breakout dan Bruntusan Kit,bintang 1,M***a,Lebih dari 1 tahun lalu
dikasinya bukan glow maker tapi supple power. dah gt ga dapet pouch. ga direkam karena ga nyangka sekelas somethinc bs salah kirim.,SOMETHINC DRY SKIN Kit,bintang 1,Dinda,Lebih dari 1 tahun lalu
"kecewa sama pengiriman yang sangat lama 6 hari, klw utk produk nya saya suka dr dlu pake somethinc, lebih cepat proses pengiriman dr toko sebelah. BRG diterima melewati estimasi waktu order tgl 30, diterima tgl 6.",SOMETHINC Holygrail Multipeptide Youth Elixir,bintang 1,y***i,Lebih dari 1 tahun lalu
selalu deh cleansing balm nya meleleh kaya kena panas,SOMETHINC Omega Balm Double Cleansing Step,bintang 1,Krisna,Lebih dari 1 tahun lalu
pesan barang 2 paket lengkap.. yg dtg hanya 1 paket..,SOMETHINC ASAP Eyelash & Brow Treatment Serum - Serum Bulu Mata,bintang 1,Angel,Lebih dari 1 tahun lalu
"lebih baik Sabtu Minggu tetap di proses, walau kirim nya weekday. padahal online, gak tahu real or Chat bot. bikin insecure",SOMETHINC Revive Potion 3% Arbutin + Bakuchiol,bintang 1,R***M,3 bulan lalu
lemot responnya,SOMETHINC Ceramic Skin Saviour Moisturizer Gel,bintang 1,Mattews,Lebih dari 1 tahun lalu
wtf pas buka tutupnya ternyata yg keputer malah ke tempat moisturizernya. langsung tumpah setengah.,SOMETHINC Ceramic Skin Saviour Moisturizer Gel,bintang 1,Sarah,Lebih dari 1 tahun lalu
isi tidak sesuai,SOMETHINC SUPPLE POWER Hyaluronic9+ Onsen Essence Toner,bintang 1,Bhaskara,Lebih dari 1 tahun lalu
Kecewa bgt padahal beli pake voucher pas barang sampe ternyata vouchernya ga ke apply. Padahal jelas bgt kemarin vouchernya kecantol tiba2 ilang. Kapok:(,SOMETHINC BROW WIZ Retractable Eyebrow,bintang 1,F***a,Lebih dari 1 tahun lalu
No review found,SOMETHINC ACNE SHOT AC Overnight Treatment Spot Cream - 10gr,bintang 1,D***a,2 bulan lalu
Gak habis pikir. Packaging tube nya gede tapi isinya seiprit. KOPONG. Ngapain kali bkin produk model tube gede2 tapi ternyata kopong. Ribet bgd pakenya hrs diteken cari isinya. Gak worth it dgn harganya. Baru kali ini kecewa sama produk skincare.,[FLASH SALE] SOMETHINC ACNE SHOT AC Overnight Treatment Spot Cream,bintang 1,M***p,2 bulan lalu
"padahal udah ngikutin cara pakainya tapi wax nya kurang nempel di bulu ketiak. kertasnya pun idem, kurang nempel dibandingkan pakai kain wax",SOMETHINC Manuka Sugar Wax Home Kit,bintang 1,Annisa,2024-01-27
Gak dtg brgnya. Hilang di kurir ☹️,SOMETHINC Ombrella Lip Totem Tint,bintang 1,S***n,10 bulan lalu
ini cream y sebenernya hijau atau pink?,SOMETHINC SKIN GOALS Brightening Glow 10-Minutes Wash Off Mask,bintang 1,Yullissa,10 bulan lalu
"lebih baik Sabtu Minggu tetap di proses, walau kirim nya weekday. padahal online, gak tahu real or Chat bot. bikin insecure",SOMETHINC ACNEDOT Treatment Low pH Cleanser,bintang 1,R***M,3 bulan lalu
diterima dalam keadaan bocor. sudah 2x kejadian seperti ini. tolong diperiksa itu lini produksinya,[FLASH SALE] SOMETHINC CERAMIC SKIN Saviour Moisturizer Gel,bintang 1,h***a,2024-01-27
No review found,SOMETHINC Low pH Gentle Jelly Cleanser - Face Wash / Face Cleanser,bintang 1,R***a,3 bulan lalu
"Kirain kalo beli di ofc store nya bakalan aman, ternyata tidak jg ya 🤪 entah apa yg salah, tp lipstick yg saya terima dalam kondisi patah dan somplak 😂",SOMETHINC Checkmatte Transferproof Lipstick,bintang 1,S***i,3 bulan lalu
"Bocor isinya sudah tidak 50ml, parah sekali bocornya yg refill",[FLASH SALE] SOMETHINC CERAMIC SKIN Saviour Moisturizer Gel,bintang 1,lukman,3 bulan lalu
Sticky hard to blend formula. Doesn’t really conceal any darkness for me. Just looks like an orange layer that sits on top of skin.,SOMETHINC WAKE ME UP HD Blur Full High Coverage Concealer,bintang 1,R***a,3 bulan lalu
No review found,SOMETHINC Checkmatte Transferproof Lipstick,bintang 1,brenda,3 bulan lalu
"Beli moisturizer udah diplastikin dan tumpah-tumpah.. jadi kaya disengaja kirim padahal tau kalau barangnya bocor..
Emang sih ga ada video unboxing karna udah berkali-kali beli belum pernah kejadian aneh2 kaya gini. kecewa yaa. Thank you!! udah cukup berarti order disini",SOMETHINC [4 PCS] Paket Makeup Daily Anti Menor,bintang 1,Anne,2 bulan lalu
"Beli moisturizer udah diplastikin dan tumpah-tumpah.. jadi kaya disengaja kirim padahal tau kalau barangnya bocor..

Emang sih ga ada video unboxing karna udah berkali-kali beli belum pernah kejadian aneh2 kaya gini. kecewa yaa. Thank you!! udah cukup berarti order disini",[FLASH SALE] SOMETHINC CERAMIC SKIN Saviour Moisturizer Gel,bintang 1,Anne,2 bulan lalu
lipstick kering & terasa berat saat dipakai.,SOMETHINC Checkmatte Transferproof Lipstick,bintang 1,N***h,2 bulan lalu
"Kirim dengan kurir rekomendasi tokopedia lama banget sekarang, beda dengan si oren dan si *** yang lebih cepat",SOMETHINC (REFILL) Hooman Breathable UV Cushion Cover SPF35 PA++++,bintang 1,I***h,2 bulan lalu
"yg diterima sudah kering banget, jadi tidak bisa dipakai ya.
Hp sy sangat jadul jd tidak bisa lampirkan foto2 bukti di sini. CS nya WA ber-hari2 berulang kali sangat ribet merepotkan sy minta penjelasan berulang2 minta foto minta video, pada akhirnya uang sy tidak pernah dikembalikan. Tidak baik ya dagang cara begitu. Padahal produknya benar2 kering kerontang, tak bisa di blend krn titik ujung sticknya langsung nempel melekat kering di bawah mata. Rese bener dealing with such assholes.",SOMETHINC WAKE ME UP HD Blur Full High Coverage Concealer,bintang 1,M***a,2 bulan lalu
"Kemasan nya bocor dibawah, bedak nya keluar keluar . Saya minta return kalau memang mau bertanggung jawab🙏",SOMETHINC HOOMAN UNDER CONTROL HD Blur Loose Powder,bintang 1,Alexsa,2 bulan lalu
scam. isinya sunscreen semua. pdhl deskripsinya 3 basic skincare wkaoakaowowoowakak,SOMETHINC [3 PCS] PAKET TRIAL KIT BASIC SKINCARE,bintang 1,Rizqi,4 bulan lalu
No review found,SOMETHINC Low pH Gentle Jelly Cleanser - Face Wash / Face Cleanser,bintang 1,NathsiXo,3 bulan lalu
"dipakai pagi hari,  malam pakai cream malam. belum sebulan kulit kasar, terkelupas dan perih. baru ini saya beli cream wajah, kulit jadi malah bermasalah",[Tasya Farasya Approved] SOMETHINC Calm Down! Skinpair Moisturizer,bintang 1,M***n,4 bulan lalu
"saya pakai belum sebulan untuk malam dan pagi pakai cream pagi. kulit jadi kasar, terkelupas dan perih.  gak tahu yg menyebabkan cream pagi atau cream malam. hati2 kalau beli. coba di tangan dulu, jangan langsung ke wajah",SOMETHINC PEPTINOL Granactive Retinoid+Peptide Night Moisturizer Creme,bintang 1,M***n,4 bulan lalu
isi seuprit... ngeliat diskon dari 100rb bikin tertarik tp zonkk,SOMETHINC [3 PCS] PAKET TRIAL KIT BASIC SKINCARE,bintang 1,Novalla,4 bulan lalu
No review found,SOMETHINC 2% BHA Salicylic Acid Liquid Perfector,bintang 1,J***n,4 bulan lalu
Nilai sendiri,SOMETHINC IDOL BLURRY Soft Lip Matte - Lip Cream Matte,bintang 1,Fenny,2024-01-27
No review found,SOMETHINC 5% Niacinamide Barrier Serum,bintang 1,Sean,2024-01-27
No review found,SOMETHINC Checkmatte Transferproof Lipstick,bintang 1,Ade,2 bulan lalu
"udah langganan somethinc lama, habis checkout bundle buy1 get1 free silk creme,ternyata yg dikirim hanya serum,bonus nggak dikirim dgn alasan karena dilayani Tokopedia (pdhl itu otomatis,g bisa pilih). and trus order serum lagi berharap kekurangannya bisa dikirim. kecewa banget kalo nggak bisa dikirim. semoga bisa.",[Tasya Farasya Approved] SOMETHINC Diamond Phyto Stem Cell Serum,bintang 1,Putri,2024-01-27
"kayanya udh tau bocor, tetap dikirim, karena diplastikin :*",SOMETHINC CERAMIC SKIN Saviour Moisturizer Gel,bintang 1,Andrew,2 bulan lalu
