Review,Product,Rating,Username,Date
"Ga cocok banget sm kulitku. Sedih. Bawah mata bengkak pdahal baru pake 2 kali, spertinya alergi sm bbrp bahan di dalamnya. Sayang banget😔",Avoskin Advance Action Eye Ampoule,bintang 1,M***t,Lebih dari 1 tahun lalu
aku pesen 2 pcs...1 toner 1 essence...eh dikabari ekspedisi...dusnya rembes air...sedih...padahal tonerku udh tiris...jdinya kutolak paketnya...ujung2nya duit dibalikin huft bikin lama lagi...di video yg dikirimin ekspedisi terlihat....tonernya ini aman gak berkurang sama skali...tp mau ga mau kubalikin 2-2nya,Avoskin Miraculous Retinol Toner 100ml,bintang 1,vina,Lebih dari 1 tahun lalu
bocor.....paket basah...sedih....,Avoskin Hydrating Treatment Essence,bintang 1,vina,Lebih dari 1 tahun lalu
ga kebayang kalo sunscreen 5 ml itu stlh dipencet2 isinya hampir ga ada 😢 maaf ya. tapi mending ganti SKU yg lbh banyak ml nya,Avoskin The Great Shield Sunscreen 5ml,bintang 1,Eva,Lebih dari 1 tahun lalu
"udah pede ga akan ada masalah karena dari official store jadi pas buka ga divideo, taunya ada satu yg atasnya udah sobek gitu. dan tentunya semua essencenya kering sudah. lesson learned jaman skrg memang semua paket harus video unboxing bahkan dari toko terpercaya sekalipun.",Mix Miraculous Sheet Mask,bintang 1,fitri,Lebih dari 1 tahun lalu
"hasilnya belom nampak ,udah 2 minggu pemakaian",Avoskin Advance Action Eye Ampoule,bintang 1,melva,Lebih dari 1 tahun lalu
"segel plastik y sdh gk ada, pas d buka krtas dlm y udh robek, kek udh di unboxing. ",Avoskin Intensive Divine Day Cream,bintang 1,mae,Lebih dari 1 tahun lalu
"tutup tidak rapat, bocor sampai isinya habis. proses komplain ribet sekali harus kirim balik kemasan kosongnya.",Avoskin Hydrating Treatment Essence,bintang 1,Jamilatul,Lebih dari 1 tahun lalu
No review found,YSB Glow Concentrate 2% Aqua Ceramide + Microbiome + Hyaluronic Acid,bintang 1,A***a,Lebih dari 1 tahun lalu
Tidak diberikan bonus sesuai deskripsi,Avoskin The Great Shield Sunscreen 5ml,bintang 1,p***a,Lebih dari 1 tahun lalu
timbul banyak jerawat2 kecil😌,Avoskin Skin Barrier Power Combo (YSB cica panthenol serum & toner),bintang 1,N***i,Lebih dari 1 tahun lalu
"gak cocok, bikin gatal dan iritasi pas pemakaian 1,5 Minggu, coba berhenti 2 Minggu, trus pake lagi ternyata sama aja gatal dan iritasi, jd breakout gitu",Avoskin Miraculous Refining Toner 20ml,bintang 1,meita,Lebih dari 1 tahun lalu
kok bisa isinya kosong ???? aduhhh,Avoskin The Great Shield Sunscreen 5ml,bintang 1,Sindy,Lebih dari 1 tahun lalu
"aku senang dapat pc nya yoongi
tapi aku kecewa sama barangnya, aku mau coba make sunscreennya udah aku pencet, kok gak mau keluar ternyata isinya udah mau habis😞",Avoskin The Great Shield Sunscreen 5ml,bintang 1,f***a,Lebih dari 1 tahun lalu
promonya serum + toner tp dikirim dua2nya serum,Avoskin Glow Up Set! (YSB Serum Niacinamide&YSB Toner Marine Collagen),bintang 1,d***h,Lebih dari 1 tahun lalu
"saya sudah checkout yang ada free guasha, tapi pas sampai guashanya tidak ada. harusnya yang dapat guasha sesuai yang sudah checkout duluan, bukan bayar duluan.",Avoskin Perfect Divine Combo (Divine Aura Ampoule + Toner - Essence),bintang 1,d***a,Lebih dari 1 tahun lalu
"Sebenernya gue suka sama produk avoskin, cuman kalo lagi butuh tu pas kita Travelling SLA / eta / estimasi pengiriman tu ngga sesuai mana ngga ada keterangan Pengiriman Barang H+2 lagi. Sampe gue baca lagi tu diskripsi ngga ada juga keterangan barang dikirim H+2 
Gue beli biasanya di copi sih, tapi karena copi ngga bisa milih kurir akhir kesini lhaa malah lebih parah, 
Pas ngajuin komplain pun ngga ditanggepin barang tetep dikirim, ketika ditanya jawaban mereka templated",Avoskin Natural Sublime Facial Cleanser,bintang 1,P***i,Lebih dari 1 tahun lalu
"Sebenernya gue suka sama produk avoskin, cuman kalo lagi butuh tu pas kita Travelling SLA / eta / estimasi pengiriman tu ngga sesuai mana ngga ada keterangan Pengiriman Barang H+2 lagi. Sampe gue baca lagi tu diskripsi ngga ada juga keterangan barang dikirim H+2 
Gue beli biasanya di copi sih, tapi karena copi ngga bisa milih kurir akhir kesini lhaa malah lebih parah, 
Pas ngajuin komplain pun ngga ditanggepin barang tetep dikirim, ketika ditanya jawaban mereka templated",Avoskin Skin Barrier Power Combo (YSB cica panthenol serum & toner),bintang 1,P***i,Lebih dari 1 tahun lalu
Lama nya minta ampunnnn,[3 pcs] Avoskin Miraculous Divine Aura Liquid Sheet Mask,bintang 1,B***n,Lebih dari 1 tahun lalu
Barangnya gapernah sampe dari tanggal 1 karna ilang kesalahan ANTERAJA. Jadi gatau harus review apa.,Avoskin Perfect Hydrating Treatment Essence 30ml,bintang 1,Elma,Lebih dari 1 tahun lalu
Barangnya gapernah sampe dari tanggal 1 karna ilang kesalahan ANTERAJA. Jadi gatau harus review apa.,Avoskin Natural Sublime Facial Cleanser,bintang 1,Elma,Lebih dari 1 tahun lalu
Beli ini beserta skin care yg lain nya tapitidak pernah menerima sheet mask ini. Complaint lama banget dan ujung ujung nya tidak bisa ditindak lanjuti. Kecewa banget.,[3 pcs] Avoskin Miraculous Divine Aura Liquid Sheet Mask,bintang 1,Lini,Lebih dari 1 tahun lalu
"harusnya dpt free sesuai jam ordernya.. udah buru2 cekout biar ga habis pesenan... eh yg dtg cuma produk nya, free nya ga dapat... Asli kecewa dan baru ngalamin yg ginian 🥲",Avoskin Miraculous Divine Aura Ampoule,bintang 1,Maria,Lebih dari 1 tahun lalu
No review found,Avoskin Perfect Divine Combo (Divine Aura Ampoule + Toner - Essence),bintang 1,Nathania,Lebih dari 1 tahun lalu
No review found,Avoskin Miraculous Divine Aura Liquid Sheet Mask,bintang 1,Nathania,Lebih dari 1 tahun lalu
No review found,Avoskin Perfect Divine Combo (Divine Aura Ampoule + Toner - Essence),bintang 1,Novi,Lebih dari 1 tahun lalu
"Pengiriman lama..
Seller salah kirim barang.
Barang yg dikirim berlebih.
Saya disuruh bungkus pake kardus dan bubble wrap.
Terus saya dilempar2 dari satu CS ke CS yg lain, dan TERUS MENERUS HARUS MENGULANG INFORMASI YANG SAMA.
Mana saya punya? Kan saya gak jualan online.
Habis itu di tanggal yg dijadwalkan dipick up, barangnya gak dipick up.
Padahal sudah whatsapp2an.
Saya disuruh nungguin sampe gak keluar apartemen seharian.
Malah gak dateng yg pick upnya.
Sudah saya bilang besoknya saya ke luar kota, eh ditelpon2 terus sama anter aja.
Disuruh kirim barangnya ASAP.
Bad experience sekali.
Sungguh MENGECEWAKAN..",Avoskin Miraculous Divine Aura Ampoule,bintang 1,R***y,Lebih dari 1 tahun lalu
"Paket sampe trnyata serumnya pecah dan packaging basah smua sampe kertas boxnya lepek dan berurai. Udh komplain kirim video ke chatbox, disuruh kirim video ke email (udah juga) . Tp no respon . Udah lewat WA (ga dk respon jg). Udh mau sminggu ga kelar” ngurusinnya.
Muter muter doang ngmgnya. Baru kali ini aku kecewa sama pelayanan avoskin.",Avoskin Perfect Divine Combo (Divine Aura Ampoule + Toner - Essence),bintang 1,Ratih,Lebih dari 1 tahun lalu
No review found,Avoskin Miraculous Divine Aura Ampoule,bintang 1,Shyrien,Lebih dari 1 tahun lalu
No review found,[3 pcs] Avoskin Miraculous Divine Aura Liquid Sheet Mask,bintang 1,Shyrien,Lebih dari 1 tahun lalu
No review found,Avoskin Miraculous Divine Aura Toner - Essence,bintang 1,Shyrien,Lebih dari 1 tahun lalu
sudah nunggu nya lama sampai 5 hari lalu produk yang dikirim tidak sesuai. mau ajuin komplain tp males ngebayangin mesti nunggu seminggu lagi. kasih bintang 1 aja,Miraculous Acne Solution Overnight Liquid Ampoule Sheet Mask - 3 pcs,bintang 1,Astari,Lebih dari 1 tahun lalu
"Setau saya, saya beli avoskin basic skit 2 set, yg seharusnya isinya dua night cream dua day cream. Benar? Kenapa yg datang cuma satu set? 
Satu set harga 275,000. Saya beli dua set, saya bayar 550++",Avoskin Basic Kit,bintang 1,H***i,Lebih dari 1 tahun lalu
"Kecewa, pengiriman lama, produk yang datang tidak sesuai pesanan yg dibeli. 11 hari nunggu pengiriman barang datang malah tidak sesuai ",Avoskin Advanced Action Eye Ampoule,bintang 1,L***n,Lebih dari 1 tahun lalu
"hai kak admin, saya sudah kirim komplain karena isi hydrating treatmen essence nya bocor dan tumpah semua, tpi sampai tgl 3 agustus tidak ada pengembalian dana atau penukaran barang, bagaimana ini yaa ? 🙁",Avoskin Hydrate Booster Package,bintang 1,v***i,Lebih dari 1 tahun lalu
"Produknya gabisa dikeluarin 😟 udh dipencet gimanapun tetep gabisa keluar, jd tutupnya harus di buka manual 🙃",Avoskin Advance Action Eye Ampoule,bintang 1,Primadhita,Lebih dari 1 tahun lalu
"Seperti barang lama, ada belingnya gt. saya komplain di instagram katanya wajar kl produknya meng-kristal pdhl saya udh repurchase ini 6x baru ini yang meng kristal. toko mau tanggung jwb retur barang tp saya repot hrs ke ekspedisi pd saat pandemi dan ongkir gosend tdk di tanggung. saya kecewa bgt kayanya ini terakhir saya pakai avoskin. bye bye avoskin",Avoskin Miraculous Refining Serum 30ml,bintang 1,Syaika,Lebih dari 1 tahun lalu
barang nya gk segel.... ,Avoskin Miraculous Retinol Ampoule 30ml,bintang 1,B***r,Lebih dari 1 tahun lalu
"demi allah beli 3pcs tpi yg dikirim cm 1 biji, padahal dikardusnya jelas2 ketulis ""3 pcs"" tpi yg dateng cm 1&kardusnya kecil bgt",Avoskin Retinol Ampoule Lilac Edition,bintang 1,M***z,Lebih dari 1 tahun lalu
"kecewa banget beli ini karena freenya, trus pas di chat bilangnya untuk orang tertentu, pdhal tidak dijelaskan sebelumnyaaa",[TWINPACK] Avoskin Refining Toner 100ml,bintang 1,Nur,Lebih dari 1 tahun lalu
"Kecewa bngt pdhl pengen bngt toner ini tp seller nya kurang teliti ga di cek dulu kerapatan tutup nya. barang belum sampe tp udh dikasih tau sama ekspedisi klo paket nya hancur. dan yg lebih mengecewakan lagi proses refund nya lama bngt pesan dr tanggal 12, tgl 15 pesanan ditolak dan udh dikonfirmasi sama ekspedisi nya tp jawaban admin avo sama toped gitu2 aja disuruh nunggu mulu sampe detik ini duit refund jg belum ada",Avoskin Hydrating Treatment Essence,bintang 1,Ria,Lebih dari 1 tahun lalu
beli ini buat temen dan dia bilang pas dibuka isinya hampir kosong dan seperti ga ada isinya. sepertinya kesalahan produksi dan saya lihat ada banyak review lain yang mengalami hal yang sama. padahal yang lain bagus tapi yang ini dissapointing banget. rugi 50k dapetnya botol kosong. hati-hati untuk yang mau beli..,Avoskin The Great Shield Sunscreen 5ml,bintang 1,L***A,Lebih dari 1 tahun lalu
Break out pake ini🥲,Avoskin Perfect Divine Combo (Divine Aura Ampoule + Toner - Essence),bintang 1,M***l,Lebih dari 1 tahun lalu
"Produk di kirimkan sangat terlambat molor dua hari dari maximum yang dijanjikan.  Akibatnya tidak terbawa oleh anak saya yang harus balik ke UK.  Kami coba membatalkan pesanan ketika status masih dalam ""diproses"" dan kami sudah mengubungi merchant via chats.  Dijawab OK, namun produk tetap dipaksan dikirim meski tahu tanpa guna",Avoskin Miraculous Retinol Ampoule 30ml,bintang 1,Meilando,Lebih dari 1 tahun lalu
"Harga normal dengan expired date yang mau abis? Kemasa. Berdebu, apakah layak dengan harga segitu?",Avoskin Miraculous Refining Serum 30ml,bintang 1,t***a,Lebih dari 1 tahun lalu
"Packaging nya jelek banget, ini sih kyk nya ad oknum yg mau ngambil barangnya, kardusnya di buka di bagian samping yg ga di segel.. tolong next nya packing lbh baik lagi",Avoskin Miraculous Retinol Toner 100ml,bintang 1,V***n,Lebih dari 1 tahun lalu
"Tertipu, tidak ada gratis hadiah sarung seperti di gambar",Avoskin Miraculous Acne Solution Bubble-Serum Infused Cleanser,bintang 1,R***i,Lebih dari 1 tahun lalu
Dijanjikan expired 1-2 th tapi dapetnyabulan 11.2022,Avoskin Miraculous Retinol Series,bintang 1,A***a,Lebih dari 1 tahun lalu
"pesen 3 masker yang dikirim 1. my bad ga di video unboxing nya. Tapi kecewa banget bisa lalai bgt team packing nya. please kerja yg fokus dan bener biar customer ga dirugikan begini. Ga semua orang sempet bikin video unboxing begitu. so sorry kasih bintang 1 karna beneran kecewa. buat customer yang lain kalo baca ini, please be more careful ya kalo pesen disini, sesibuk apapun sempetin video unboxing!!!",[3 pcs] Avoskin Miraculous Divine Aura Liquid Sheet Mask,bintang 1,Sherly,Lebih dari 1 tahun lalu
"sangat amat kecewa dengan pelayanan official store satu ini. barang cepat dikirim tp beli 2 diantar 1. baru pertama kali mengalami kejadian seperti ini dr official store. Kekeliruan ada di penjual dianggap sah, tp pembeli tdk sempat unboxing tidak dapat ditoleransi padahal yang buka paket sudah lansia. kalau tidak untuk membelikan orang tua, sudah pasti ganti brand. sangat kecewa.",Avoskin Luminous Emulsion Night Cream,bintang 1,K***a,Lebih dari 1 tahun lalu
"DARI AWAL SAYA C.O, SAYA LANGSUNG AJUKAN PEMBATALAN KARENA SALAH MASUKAN KUPON, CHAT SAYA DIBALAS TAPI BARANG TETAP SAYA DIKIRIMKAN!!! MAKAN TUH DUIT ""NGGA IKHLAS"" SAYA!!!",Avoskin Miraculous Refining Toner 20ml,bintang 1,R***h,Lebih dari 1 tahun lalu
slow respon,Avoskin Intensive Nourishing Eye Cream,bintang 1,A***a,Lebih dari 1 tahun lalu
Utk sunscreen nya bener2 ga recommend. Butuh waktu lama utk di tap2 tapi ujung2nya ga rata. Mana mahal lg huhu,Avoskin The Great Shield Sunscreen 30ml,bintang 1,C***y,Lebih dari 1 tahun lalu
"sudah sebulan lebih pake dan belum terlihat manfaatnya, malah tambah jerawatan",Avoskin Perfect Hydrating Treatment Essence 100ml Special Edition,bintang 1,A***n,Lebih dari 1 tahun lalu
Yg diiklankan tidak sesuai,Avoskin Miraculous Retinol Series Lilac Edition,bintang 1,m***a,Lebih dari 1 tahun lalu
g ada bonus freenya,Avoskin Perfect Hydrating Treatment Essence 100ml Lilac Edition,bintang 1,i***o,Lebih dari 1 tahun lalu
"Pesen yang special edition, dikirim yang biasa :(",Avoskin Perfect Hydrating Treatment Essence 100ml Special Edition,bintang 1,R***a,Lebih dari 1 tahun lalu
Pesen retinol dikirim refining :(,Avoskin Miraculous Retinol Series,bintang 1,R***a,Lebih dari 1 tahun lalu
Barang ga kekirim. Respon admin kurang memuaskan mohon maaf,Avoskin Hydrating Treatment Essence,bintang 1,N***l,Lebih dari 1 tahun lalu
iritasi,Avoskin AHA-BHA-PHA Sheet Mask - 5 pcs,bintang 1,F***i,Lebih dari 1 tahun lalu
"ternyata berat hanya 10 gr , sama kemasan 20 gr",Avoskin Ultra Brightening Cream,bintang 1,Nina,Lebih dari 1 tahun lalu
"mini banget,,,ini mah cepat habis kecewa berat",Avoskin The Great Shield Sunscreen 5ml,bintang 1,M***d,Lebih dari 1 tahun lalu
I,Avoskin The Great Shield Sunscreen 5ml,bintang 1,M***n,Lebih dari 1 tahun lalu
ga ada isinya,Avoskin The Great Shield Sunscreen 5ml,bintang 1,Soffy,Lebih dari 1 tahun lalu
"Hadiahnya ga dikirim-kirim sudah nunggu 2 bulan chat penjual dibilanh over load, ini sudah mau 3 bulan, sangat mengecewakam pembeli, percuma chat cs jawabannya sama diulang-ulang",Avoskin Glowing Kit Full Size 100ml,bintang 1,Putri,Lebih dari 1 tahun lalu
"sedih banget, ini entah ekspektasi ku ketinggian atau gimana. Isinya bahkan untuk sekali pakai 2 ruas jari pun ndak cukup, ditekan isinya angin semua. Serius memang segini atau gmna? Padahal sebelumnya beli di official serum dll ok ok aja isinya penuh. 


udah seneng packagingnya bagus, tebel.

Tapi kalau memang isinya cuma segini, macam sekali pakai dengan harga diatas 50k. ok, sangat tidak rekomen.

Saya jarang banget isi review panjang kali lebar apalagi semengecewakan ini.",Avoskin The Great Shield Sunscreen 5ml,bintang 1,fenofa,Lebih dari 1 tahun lalu
Yang rela beli tengah malam malah ga dapat gift dan harganya lebih mahal. Sistem online shop paling buruk! Pantas dapat bintang 1!,Avoskin Miraculous Refining Series Lilac Edition,bintang 1,J***e,Lebih dari 1 tahun lalu
Pake ekspedisi yang bener...,Avoskin Hydrating Treatment Essence,bintang 1,Nastiti,Lebih dari 1 tahun lalu
tidak ada keterangan detil mengenai ukuran berat isi produk. tidak tertulis di deskripsinya bahwa isinya hanya 10 g. bahkan di foto produk juga tidak menampilkan keterangan berat dari isi produk.,Avoskin Ultra Brightening Cream,bintang 1,D***y,Lebih dari 1 tahun lalu
System free gift disini tidak transparan dan sangat membingungkan. Itulah yang mengecewakan dan layak untuk dpt bintang 1.,Avoskin Perfect Hydrating Treatment Essence 100ml Lilac Edition,bintang 1,W***n,Lebih dari 1 tahun lalu
Hadiah nya tidak ada,Avoskin Miraculous Refining Series Lilac Edition,bintang 1,Kania,Lebih dari 1 tahun lalu
System free gift disini tidak transparan dan sangat membingungkan. Itulah yang mengecewakan dan layak untuk dpt bintang 1.,Avoskin Miraculous Refining Series Lilac Edition,bintang 1,W***n,Lebih dari 1 tahun lalu
pelayanan bintang 1,Avoskin Your Skin Bae Alpha Arbutin 3% + Grapeseed,bintang 1,L***o,Lebih dari 1 tahun lalu
Botol terbukA.barang tumpah,Avoskin Hydrating Treatment Essence,bintang 1,A***i,Lebih dari 1 tahun lalu
"Free giftnya smpai skrg blm dikirim2. Beberapa x ditanyakan ke adminny cm jawab nanti dicek nanti dicek.
Kl mmg gk niat kasih, gk usah dicantumkan lain x :)",Avoskin Glowing Kit Full Size 100ml,bintang 1,Jeffri,Lebih dari 1 tahun lalu
hadiah tidak ada,Avoskin Miraculous Refining Series Lilac Edition,bintang 1,Kania,Lebih dari 1 tahun lalu
gadapet gift,Avoskin Perfect Hydrating Treatment Essence 100ml Lilac Edition,bintang 1,Alfinia,Lebih dari 1 tahun lalu
"kecewa banget, ga sesuai dengan promonya, di gambar kedua, toko harusnya kasih Retinol Mask Sheet, tapi di gambar pertama dikasihnya pouch yang kesannya murahan dan tidak berguna sama sekali, komplain di gambar ketiga ga pernah ditanggapi oleh toko yang labelnya “official store”, sebagai official store harusnya sudah ga ada kesalahan dan ketidakbenaran hal-hal sepele seperti ini, di gambar keempat, toko langsung update gambar produk seolah cuci tangan. Dalam hal pengiriman juga lelet banget, giliran nanya-nanya untuk beli produknya gerak cepet banget, giliran komplain boro-boro dibales. Kecewa banget.",Avoskin Miraculous Retinol Series Lilac Edition,bintang 1,I***n,Lebih dari 1 tahun lalu
"Saya ga kecewa dgn produknya. Tapi saya kecewa dgn pelayanannya. Saya order satu dikirim 2. Untung sy jujur yah, sy chat dong adminnya kok dikirim dua? Apa emang dpt brgnya dua sesuai dgn di gmbr? Adminnya blg bukan itu hanya memperlihatkan tampak depan dan belakang. Adminnya minta mau ga gw bayar brgnya atau balikin brg lebihnya. Lucu ya dia yg salah jadi nyusahin saya. Kalau gw ga jujur mah diem2 aja gw dpt dua barang. Saya di chat terus bisa gak dikirim balik brgnya. Saya bilang ok nanti saya kirim balik. Skr diteror mulu udah dikirim balik blm barangnya. Dengan saya bilang saya akan kirim balik aja udah niat baik. Saya di chat mulu kok jadi kayak saya yg salah yah. Adminnya yg salah kok jadi kaya saya yg curi barangnya yah. Rugi waktu tau!! Sayang banget nih Avoskin. Produknya bagus tapi karyawannya ga kompeten. Gak suka saya diteror mulu tunggu aja brgnya dtg!!!",Avoskin Refining Toner 100ml LIlac Edition,bintang 1,Lia,Lebih dari 1 tahun lalu
"pesan 15 oct, sampai 21 oct. dalam keadaan kuyup karena sudah habis isinya hahaha",Avoskin Hydrating Treatment Essence,bintang 1,H***i,Lebih dari 1 tahun lalu
isinya dikit dipencet ga keluar2… nyesel..,Avoskin The Great Shield Sunscreen 5ml,bintang 1,nia,Lebih dari 1 tahun lalu
"Kecewa, sudah hubungi pihak avoskinnya tapi tidak di respon",Avoskin Miraculous Refining Serum 30ml,bintang 1,I***h,Lebih dari 1 tahun lalu
